NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
603,20/08/2003,48,84,87,41,51,66
604,23/08/2003,48,84,[87],41,51,66
605,27/08/2003,48,84,87,41,51,66
606,30/08/2003,48,84,87,41,51,66
607,04/09/2003,48,84,87,41,51,66
608,07/09/2003,48,84,87,41,51,[66]
609,08/09/2003,[48],84,[87],41,51,66
610,13/09/2003,[48],84,87,41,51,66
611,17/09/2003,48,84,87,41,51,66
612,20/09/2003,48,84,87,41,[51],66
613,24/09/2003,48,84,87,[41],51,66
614,27/09/2003,48,84,87,41,51,66
615,05/10/2003,48,84,87,41,51,66
616,09/10/2003,48,84,87,41,[51],66
617,12/10/2003,48,84,87,41,51,66
618,15/10/2003,48,84,87,41,51,66
619,18/10/2003,48,84,87,[41],51,66
620,22/10/2003,48,84,87,41,51,66
621,25/10/2003,48,84,87,41,51,[66]
622,29/10/2003,48,84,87,41,51,66
623,01/11/2003,48,84,87,41,51,66
624,06/11/2003,48,84,[87],41,51,66
625,10/11/2003,48,84,87,41,51,66
626,15/11/2003,48,84,87,41,51,66
627,19/11/2003,48,84,87,41,51,66
628,22/11/2003,48,84,87,41,51,66
629,26/11/2003,48,84,87,41,51,[66]
630,29/11/2003,48,[84],87,41,51,66
631,02/12/2003,48,84,87,41,51,66
632,03/12/2003,48,84,87,41,51,66
633,04/12/2003,48,[84],87,41,51,66
634,07/12/2003,48,84,87,41,51,66
635,11/12/2003,48,84,87,41,51,66
636,13/12/2003,[48],84,87,41,51,66
637,17/12/2003,[48],84,87,41,51,66
638,20/12/2003,48,84,87,41,51,66
639,24/12/2003,48,[84],87,41,51,66
640,27/12/2003,48,84,87,41,[51],66
641,31/12/2003,48,84,87,41,51,66
642,09/01/2004,48,[84],87,41,51,[66]
643,12/01/2004,48,84,87,[41],51,66
644,14/01/2004,48,84,87,41,51,66
645,17/01/2004,48,84,87,41,51,66
